step,lr,train_loss,val_loss,tokens_per_sec
3902,3.000e-04,3.3160,,
3903,3.000e-04,3.2877,,
3904,3.000e-04,3.3341,,
3905,3.000e-04,3.3225,,
3906,3.000e-04,3.3296,,
3907,3.000e-04,3.3501,,
3908,3.000e-04,3.3192,,
3909,3.000e-04,3.3454,,
3910,3.000e-04,3.3635,,
3911,3.000e-04,3.3374,,
3912,3.000e-04,3.3553,,
3913,3.000e-04,3.3080,,
3914,3.000e-04,3.3027,,
3915,3.000e-04,3.3568,,
3916,3.000e-04,3.3097,,
3917,3.000e-04,3.3233,,
3918,3.000e-04,3.3221,,
3919,3.000e-04,3.3064,,
3920,3.000e-04,3.3570,,
3921,3.000e-04,3.3483,,
3922,3.000e-04,3.3438,,
3923,3.000e-04,3.3144,,
3924,3.000e-04,3.2962,,
3925,3.000e-04,3.3104,,
3926,3.000e-04,3.3216,,
3927,3.000e-04,3.2962,,
3928,3.000e-04,3.3443,,
3929,3.000e-04,3.2954,,
3930,3.000e-04,3.3102,,
3931,3.000e-04,3.3306,,
3932,3.000e-04,3.3330,,
3933,3.000e-04,3.3568,,
3934,3.000e-04,3.3490,,
3935,3.000e-04,3.3437,,
3936,3.000e-04,3.3261,,
3937,3.000e-04,3.3190,,
3938,3.000e-04,3.3671,,
3939,3.000e-04,3.3491,,
3940,3.000e-04,3.3390,,
3941,3.000e-04,3.3471,,
3942,3.000e-04,3.2983,,
3943,3.000e-04,3.3020,,
3944,3.000e-04,3.3108,,
3945,3.000e-04,3.3422,,
3946,3.000e-04,3.3425,,
3947,3.000e-04,3.2938,,
3948,3.000e-04,3.3324,,
3949,3.000e-04,3.2989,,
3950,3.000e-04,3.3195,,
3951,3.000e-04,3.3323,,
3952,3.000e-04,3.3188,,
3953,3.000e-04,3.3488,,
3954,3.000e-04,3.3204,,
3955,3.000e-04,3.3107,,
3956,3.000e-04,3.3333,,
3957,3.000e-04,3.3106,,
3958,3.000e-04,3.2982,,
3959,3.000e-04,3.3278,,
3960,3.000e-04,3.2768,,
3961,3.000e-04,3.2872,,
3962,3.000e-04,3.2893,,
3963,3.000e-04,3.3519,,
3964,3.000e-04,3.3325,,
3965,3.000e-04,3.3295,,
3966,3.000e-04,3.2862,,
3967,3.000e-04,3.3219,,
3968,3.000e-04,3.3519,,
3969,3.000e-04,3.3381,,
3970,3.000e-04,3.3302,,
3971,3.000e-04,3.2914,,
3972,3.000e-04,3.3420,,
3973,3.000e-04,3.3235,,
3974,3.000e-04,3.3066,,
3975,3.000e-04,3.3272,,
3976,3.000e-04,3.3421,,
3977,3.000e-04,3.3051,,
3978,3.000e-04,3.3310,,
3979,3.000e-04,3.3135,,
3980,3.000e-04,3.3373,,
3981,3.000e-04,3.3249,,
3982,3.000e-04,3.2897,,
3983,3.000e-04,3.3202,,
3984,3.000e-04,3.3072,,
3985,3.000e-04,3.3081,,
3986,3.000e-04,3.3092,,
3987,3.000e-04,3.3279,,
3988,3.000e-04,3.3132,,
3989,3.000e-04,3.2756,,
3990,3.000e-04,3.3189,,
3991,3.000e-04,3.3497,,
3992,3.000e-04,3.3645,,
3993,3.000e-04,3.2848,,
3994,3.000e-04,3.3393,,
3995,3.000e-04,3.3213,,
3996,3.000e-04,3.3146,,
3997,3.000e-04,3.3097,,
3998,3.000e-04,3.3133,,
3999,3.000e-04,3.3006,,
4000,3.000e-04,3.3066,3.3272472381591798,
4001,3.000e-04,3.3634,,
4002,3.000e-04,3.3215,,
4003,3.000e-04,3.2975,,
4004,3.000e-04,3.3118,,
4005,3.000e-04,3.2970,,
4006,3.000e-04,3.3663,,
4007,3.000e-04,3.3114,,
4008,3.000e-04,3.3095,,
4009,3.000e-04,3.3883,,
4010,3.000e-04,3.3539,,
4011,3.000e-04,3.2936,,
4012,3.000e-04,3.3291,,
4013,3.000e-04,3.3316,,
4014,3.000e-04,3.3019,,
4015,3.000e-04,3.3139,,
4016,3.000e-04,3.3195,,
4017,3.000e-04,3.3582,,
4018,3.000e-04,3.3002,,
4019,3.000e-04,3.3476,,
4020,3.000e-04,3.2954,,
4021,3.000e-04,3.2998,,
4022,3.000e-04,3.3145,,
4023,3.000e-04,3.2638,,
4024,3.000e-04,3.2822,,
4025,3.000e-04,3.3028,,
4026,3.000e-04,3.3691,,
4027,3.000e-04,3.3112,,
4028,3.000e-04,3.3209,,
4029,3.000e-04,3.2707,,
4030,3.000e-04,3.3567,,
4031,3.000e-04,3.3261,,
4032,3.000e-04,3.3298,,
4033,3.000e-04,3.3101,,
4034,3.000e-04,3.3089,,
4035,3.000e-04,3.3561,,
4036,3.000e-04,3.3056,,
4037,3.000e-04,3.3553,,
4038,3.000e-04,3.3486,,
4039,3.000e-04,3.2719,,
4040,3.000e-04,3.3121,,
4041,3.000e-04,3.2945,,
4042,3.000e-04,3.3333,,
4043,3.000e-04,3.3079,,
4044,3.000e-04,3.3089,,
4045,3.000e-04,3.3685,,
4046,3.000e-04,3.3495,,
4047,3.000e-04,3.3036,,
4048,3.000e-04,3.2947,,
4049,3.000e-04,3.3627,,
4050,3.000e-04,3.2885,,
4051,3.000e-04,3.2965,,
4052,3.000e-04,3.2963,,
4053,3.000e-04,3.3018,,
4054,3.000e-04,3.3121,,
4055,3.000e-04,3.3273,,
4056,3.000e-04,3.3321,,
4057,3.000e-04,3.3061,,
4058,3.000e-04,3.3362,,
4059,3.000e-04,3.3111,,
4060,3.000e-04,3.3132,,
4061,3.000e-04,3.2964,,
4062,3.000e-04,3.3112,,
4063,3.000e-04,3.3107,,
4064,3.000e-04,3.3376,,
4065,3.000e-04,3.3339,,
4066,3.000e-04,3.3193,,
4067,3.000e-04,3.3198,,
4068,3.000e-04,3.2953,,
4069,3.000e-04,3.3061,,
4070,3.000e-04,3.3492,,
4071,3.000e-04,3.3283,,
4072,3.000e-04,3.3122,,
4073,3.000e-04,3.2992,,
4074,3.000e-04,3.2792,,
4075,3.000e-04,3.3321,,
4076,3.000e-04,3.3024,,
4077,3.000e-04,3.3004,,
4078,3.000e-04,3.2899,,
4079,3.000e-04,3.3066,,
4080,3.000e-04,3.2629,,
4081,3.000e-04,3.3115,,
4082,3.000e-04,3.3586,,
4083,3.000e-04,3.3144,,
4084,3.000e-04,3.3050,,
4085,3.000e-04,3.3130,,
4086,3.000e-04,3.3206,,
4087,3.000e-04,3.2888,,
4088,3.000e-04,3.3293,,
4089,3.000e-04,3.2900,,
4090,3.000e-04,3.2742,,
4091,3.000e-04,3.3189,,
4092,3.000e-04,3.3279,,
4093,3.000e-04,3.3439,,
4094,3.000e-04,3.3415,,
4095,3.000e-04,3.3161,,
4096,3.000e-04,3.2778,,
4097,3.000e-04,3.2809,,
4098,3.000e-04,3.3379,,
4099,3.000e-04,3.3040,,
4100,3.000e-04,3.3565,3.3398178935050966,
4101,3.000e-04,3.3089,,
4102,3.000e-04,3.3144,,
4103,3.000e-04,3.3089,,
4104,3.000e-04,3.3292,,
4105,3.000e-04,3.3523,,
4106,3.000e-04,3.3003,,
4107,3.000e-04,3.3654,,
4108,3.000e-04,3.2683,,
4109,3.000e-04,3.3088,,
4110,3.000e-04,3.3098,,
4111,3.000e-04,3.2950,,
4112,3.000e-04,3.2922,,
4113,3.000e-04,3.3002,,
4114,3.000e-04,3.3465,,
4115,3.000e-04,3.3506,,
4116,3.000e-04,3.2853,,
4117,3.000e-04,3.3130,,
4118,3.000e-04,3.2779,,
4119,3.000e-04,3.3238,,
4120,3.000e-04,3.3089,,
4121,3.000e-04,3.3035,,
4122,3.000e-04,3.3098,,
4123,3.000e-04,3.2922,,
4124,3.000e-04,3.2760,,
4125,3.000e-04,3.3552,,
4126,3.000e-04,3.2836,,
4127,3.000e-04,3.3364,,
4128,3.000e-04,3.3070,,
4129,3.000e-04,3.3405,,
4130,3.000e-04,3.2709,,
4131,3.000e-04,3.2772,,
4132,3.000e-04,3.2981,,
4133,3.000e-04,3.3199,,
4134,3.000e-04,3.2636,,
4135,3.000e-04,3.3115,,
4136,3.000e-04,3.3177,,
4137,3.000e-04,3.3258,,
4138,3.000e-04,3.3075,,
4139,3.000e-04,3.3294,,
4140,3.000e-04,3.2621,,
4141,3.000e-04,3.3036,,
4142,3.000e-04,3.2967,,
4143,3.000e-04,3.2715,,
4144,3.000e-04,3.3058,,
4145,3.000e-04,3.3110,,
4146,3.000e-04,3.2779,,
4147,3.000e-04,3.2856,,
4148,3.000e-04,3.2634,,
4149,3.000e-04,3.2971,,
4150,3.000e-04,3.2834,,
4151,3.000e-04,3.2923,,
4152,3.000e-04,3.3308,,
4153,3.000e-04,3.3178,,
4154,3.000e-04,3.2867,,
4155,3.000e-04,3.3042,,
4156,3.000e-04,3.2928,,
4157,3.000e-04,3.3351,,
4158,3.000e-04,3.3090,,
4159,3.000e-04,3.3096,,
4160,3.000e-04,3.3135,,
4161,3.000e-04,3.3167,,
4162,3.000e-04,3.2925,,
4163,3.000e-04,3.3148,,
4164,3.000e-04,3.2839,,
4165,3.000e-04,3.2942,,
4166,3.000e-04,3.3038,,
4167,3.000e-04,3.2902,,
4168,3.000e-04,3.2944,,
4169,3.000e-04,3.3022,,
4170,3.000e-04,3.3374,,
4171,3.000e-04,3.3031,,
4172,3.000e-04,3.2763,,
4173,3.000e-04,3.3154,,
4174,3.000e-04,3.3066,,
4175,3.000e-04,3.3202,,
4176,3.000e-04,3.3026,,
4177,3.000e-04,3.3499,,
4178,3.000e-04,3.2823,,
4179,3.000e-04,3.3308,,
4180,3.000e-04,3.2831,,
4181,3.000e-04,3.2813,,
4182,3.000e-04,3.2923,,
4183,3.000e-04,3.3119,,
4184,3.000e-04,3.2976,,
4185,3.000e-04,3.3012,,
4186,3.000e-04,3.3289,,
4187,3.000e-04,3.3055,,
4188,3.000e-04,3.3108,,
4189,3.000e-04,3.3404,,
4190,3.000e-04,3.3004,,
4191,3.000e-04,3.3321,,
4192,3.000e-04,3.3171,,
4193,3.000e-04,3.3112,,
4194,3.000e-04,3.2649,,
4195,3.000e-04,3.3034,,
4196,3.000e-04,3.2903,,
4197,3.000e-04,3.3073,,
4198,3.000e-04,3.2603,,
4199,3.000e-04,3.3062,,
4200,3.000e-04,3.3320,3.1730268239974975,
4201,3.000e-04,3.2843,,
4202,3.000e-04,3.3169,,
4203,3.000e-04,3.3173,,
4204,3.000e-04,3.2882,,
4205,3.000e-04,3.2806,,
4206,3.000e-04,3.3150,,
4207,3.000e-04,3.2997,,
4208,3.000e-04,3.2976,,
4209,3.000e-04,3.2722,,
4210,3.000e-04,3.3160,,
4211,3.000e-04,3.3001,,
4212,3.000e-04,3.3079,,
4213,3.000e-04,3.2999,,
4214,3.000e-04,3.3253,,
4215,3.000e-04,3.2927,,
4216,3.000e-04,3.2840,,
4217,3.000e-04,3.3125,,
4218,3.000e-04,3.3010,,
4219,3.000e-04,3.3220,,
4220,3.000e-04,3.3201,,
4221,3.000e-04,3.3337,,
4222,3.000e-04,3.2974,,
4223,3.000e-04,3.2828,,
4224,3.000e-04,3.3197,,
4225,3.000e-04,3.3093,,
4226,3.000e-04,3.2666,,
4227,3.000e-04,3.3059,,
4228,3.000e-04,3.2909,,
4229,3.000e-04,3.2451,,
4230,3.000e-04,3.2526,,
4231,3.000e-04,3.2628,,
4232,3.000e-04,3.3364,,
4233,3.000e-04,3.3023,,
4234,3.000e-04,3.2855,,
4235,3.000e-04,3.2784,,
4236,3.000e-04,3.2902,,
4237,3.000e-04,3.3198,,
4238,3.000e-04,3.3017,,
4239,3.000e-04,3.3157,,
4240,3.000e-04,3.2983,,
4241,3.000e-04,3.3081,,
4242,3.000e-04,3.2828,,
4243,3.000e-04,3.3001,,
4244,3.000e-04,3.2895,,
4245,3.000e-04,3.3135,,
4246,3.000e-04,3.2792,,
4247,3.000e-04,3.2708,,
4248,3.000e-04,3.2938,,
4249,3.000e-04,3.2471,,
4250,3.000e-04,3.2969,,
4251,3.000e-04,3.2834,,
4252,3.000e-04,3.2917,,
4253,3.000e-04,3.3088,,
4254,3.000e-04,3.3204,,
4255,3.000e-04,3.2472,,
4256,3.000e-04,3.2877,,
4257,3.000e-04,3.2583,,
4258,3.000e-04,3.2765,,
4259,3.000e-04,3.3069,,
4260,3.000e-04,3.2894,,
4261,3.000e-04,3.2518,,
4262,3.000e-04,3.3349,,
4263,3.000e-04,3.2763,,
4264,3.000e-04,3.2902,,
4265,3.000e-04,3.2842,,
4266,3.000e-04,3.3471,,
4267,3.000e-04,3.3356,,
4268,3.000e-04,3.2954,,
4269,3.000e-04,3.3086,,
4270,3.000e-04,3.2554,,
4271,3.000e-04,3.3168,,
4272,3.000e-04,3.3107,,
4273,3.000e-04,3.3235,,
4274,3.000e-04,3.3342,,
4275,3.000e-04,3.3176,,
4276,3.000e-04,3.2498,,
4277,3.000e-04,3.2651,,
4278,3.000e-04,3.2803,,
4279,3.000e-04,3.3015,,
4280,3.000e-04,3.2854,,
4281,3.000e-04,3.2634,,
4282,3.000e-04,3.2930,,
4283,3.000e-04,3.3006,,
4284,3.000e-04,3.3160,,
4285,3.000e-04,3.2951,,
4286,3.000e-04,3.3072,,
4287,3.000e-04,3.2810,,
4288,3.000e-04,3.3064,,
4289,3.000e-04,3.2777,,
4290,3.000e-04,3.2567,,
4291,3.000e-04,3.2680,,
4292,3.000e-04,3.2952,,
4293,3.000e-04,3.2735,,
4294,3.000e-04,3.2403,,
4295,3.000e-04,3.3060,,
4296,3.000e-04,3.2804,,
4297,3.000e-04,3.2563,,
4298,3.000e-04,3.2406,,
4299,3.000e-04,3.3019,,
4300,3.000e-04,3.2669,3.2375656962394714,
4301,3.000e-04,3.2866,,
4302,3.000e-04,3.3062,,
4303,3.000e-04,3.2982,,
4304,3.000e-04,3.2810,,
4305,3.000e-04,3.2678,,
4306,3.000e-04,3.3098,,
4307,3.000e-04,3.2391,,
4308,3.000e-04,3.2410,,
4309,3.000e-04,3.2522,,
4310,3.000e-04,3.2566,,
4311,3.000e-04,3.3071,,
4312,3.000e-04,3.3271,,
4313,3.000e-04,3.2894,,
4314,3.000e-04,3.2715,,
4315,3.000e-04,3.2845,,
4316,3.000e-04,3.3259,,
4317,3.000e-04,3.3052,,
4318,3.000e-04,3.2983,,
4319,3.000e-04,3.3158,,
4320,3.000e-04,3.2700,,
4321,3.000e-04,3.3040,,
4322,3.000e-04,3.2504,,
4323,3.000e-04,3.2860,,
4324,3.000e-04,3.3171,,
4325,3.000e-04,3.2911,,
4326,3.000e-04,3.2729,,
4327,3.000e-04,3.2675,,
4328,3.000e-04,3.2988,,
4329,3.000e-04,3.3155,,
4330,3.000e-04,3.2560,,
4331,3.000e-04,3.3089,,
4332,3.000e-04,3.2711,,
4333,3.000e-04,3.2832,,
4334,3.000e-04,3.2908,,
4335,3.000e-04,3.2595,,
4336,3.000e-04,3.3090,,
4337,3.000e-04,3.2830,,
4338,3.000e-04,3.2591,,
4339,3.000e-04,3.2785,,
4340,3.000e-04,3.2982,,
4341,3.000e-04,3.2426,,
4342,3.000e-04,3.2586,,
4343,3.000e-04,3.3099,,
4344,3.000e-04,3.2745,,
4345,3.000e-04,3.3119,,
4346,3.000e-04,3.2633,,
4347,3.000e-04,3.2946,,
4348,3.000e-04,3.3012,,
4349,3.000e-04,3.2574,,
4350,3.000e-04,3.2927,,
4351,3.000e-04,3.3156,,
4352,3.000e-04,3.2887,,
4353,3.000e-04,3.3234,,
4354,3.000e-04,3.2554,,
4355,3.000e-04,3.2654,,
4356,3.000e-04,3.2384,,
4357,3.000e-04,3.3014,,
4358,3.000e-04,3.2399,,
4359,3.000e-04,3.2961,,
4360,3.000e-04,3.2885,,
4361,3.000e-04,3.3028,,
4362,3.000e-04,3.2531,,
4363,3.000e-04,3.2661,,
4364,3.000e-04,3.3189,,
4365,3.000e-04,3.2999,,
4366,3.000e-04,3.2867,,
4367,3.000e-04,3.2564,,
4368,3.000e-04,3.3315,,
4369,3.000e-04,3.3301,,
4370,3.000e-04,3.3092,,
4371,3.000e-04,3.3133,,
4372,3.000e-04,3.2986,,
4373,3.000e-04,3.2286,,
4374,3.000e-04,3.2711,,
4375,3.000e-04,3.3006,,
4376,3.000e-04,3.3011,,
4377,3.000e-04,3.2890,,
4378,3.000e-04,3.2530,,
4379,3.000e-04,3.2922,,
4380,3.000e-04,3.3293,,
4381,3.000e-04,3.2663,,
4382,3.000e-04,3.2977,,
4383,3.000e-04,3.3024,,
4384,3.000e-04,3.3240,,
4385,3.000e-04,3.2803,,
4386,3.000e-04,3.2972,,
4387,3.000e-04,3.2533,,
4388,3.000e-04,3.2510,,
4389,3.000e-04,3.2512,,
4390,3.000e-04,3.2815,,
4391,3.000e-04,3.2552,,
4392,3.000e-04,3.2949,,
4393,3.000e-04,3.2335,,
4394,3.000e-04,3.2800,,
4395,3.000e-04,3.2856,,
4396,3.000e-04,3.3141,,
4397,3.000e-04,3.2691,,
4398,3.000e-04,3.2830,,
4399,3.000e-04,3.2964,,
4400,3.000e-04,3.2968,3.1965277552604676,
4401,3.000e-04,3.2423,,
4402,3.000e-04,3.2938,,
4403,3.000e-04,3.2737,,
4404,3.000e-04,3.2768,,
4405,3.000e-04,3.2698,,
4406,3.000e-04,3.2698,,
4407,3.000e-04,3.2831,,
4408,3.000e-04,3.2947,,
4409,3.000e-04,3.2584,,
4410,3.000e-04,3.2507,,
4411,3.000e-04,3.3071,,
4412,3.000e-04,3.3050,,
4413,3.000e-04,3.2858,,
4414,3.000e-04,3.2697,,
4415,3.000e-04,3.2934,,
4416,3.000e-04,3.3023,,
4417,3.000e-04,3.3061,,
4418,3.000e-04,3.3013,,
4419,3.000e-04,3.2746,,
4420,3.000e-04,3.2584,,
4421,3.000e-04,3.2849,,
4422,3.000e-04,3.3017,,
4423,3.000e-04,3.2648,,
4424,3.000e-04,3.2663,,
4425,3.000e-04,3.2794,,
4426,3.000e-04,3.2635,,
4427,3.000e-04,3.2987,,
4428,3.000e-04,3.2911,,
4429,3.000e-04,3.3102,,
4430,3.000e-04,3.2759,,
4431,3.000e-04,3.3152,,
4432,3.000e-04,3.2930,,
4433,3.000e-04,3.2828,,
4434,3.000e-04,3.2918,,
4435,3.000e-04,3.2425,,
4436,3.000e-04,3.2553,,
4437,3.000e-04,3.2925,,
4438,3.000e-04,3.2886,,
4439,3.000e-04,3.2816,,
4440,3.000e-04,3.2917,,
4441,3.000e-04,3.2407,,
4442,3.000e-04,3.2774,,
4443,3.000e-04,3.2843,,
4444,3.000e-04,3.2658,,
4445,3.000e-04,3.3091,,
4446,3.000e-04,3.2687,,
4447,3.000e-04,3.2495,,
4448,3.000e-04,3.2887,,
4449,3.000e-04,3.2759,,
4450,3.000e-04,3.3111,,
4451,3.000e-04,3.2800,,
4452,3.000e-04,3.2787,,
4453,3.000e-04,3.2763,,
4454,3.000e-04,3.2632,,
4455,3.000e-04,3.2497,,
4456,3.000e-04,3.2559,,
4457,3.000e-04,3.2686,,
4458,3.000e-04,3.3105,,
4459,3.000e-04,3.2654,,
4460,3.000e-04,3.2817,,
4461,3.000e-04,3.2870,,
4462,3.000e-04,3.2746,,
4463,3.000e-04,3.2824,,
4464,3.000e-04,3.2444,,
4465,3.000e-04,3.2761,,
4466,3.000e-04,3.2729,,
4467,3.000e-04,3.2504,,
4468,3.000e-04,3.2867,,
4469,3.000e-04,3.2510,,
4470,3.000e-04,3.2802,,
4471,3.000e-04,3.2955,,
4472,3.000e-04,3.2930,,
4473,3.000e-04,3.2461,,
4474,3.000e-04,3.2410,,
4475,3.000e-04,3.2951,,
4476,3.000e-04,3.2638,,
4477,3.000e-04,3.3048,,
4478,3.000e-04,3.2715,,
4479,3.000e-04,3.3090,,
4480,3.000e-04,3.3001,,
4481,3.000e-04,3.2717,,
4482,3.000e-04,3.3103,,
4483,3.000e-04,3.2804,,
4484,3.000e-04,3.2698,,
4485,3.000e-04,3.2875,,
4486,3.000e-04,3.2483,,
4487,3.000e-04,3.2817,,
4488,3.000e-04,3.2741,,
4489,3.000e-04,3.3002,,
4490,3.000e-04,3.2779,,
4491,3.000e-04,3.2548,,
4492,3.000e-04,3.2873,,
4493,3.000e-04,3.2592,,
4494,3.000e-04,3.2615,,
4495,3.000e-04,3.2544,,
4496,3.000e-04,3.3109,,
4497,3.000e-04,3.2761,,
4498,3.000e-04,3.2748,,
4499,3.000e-04,3.2707,,
4500,3.000e-04,3.2978,3.323225259780884,
4501,3.000e-04,3.2394,,
4502,3.000e-04,3.3045,,
4503,3.000e-04,3.2898,,
4504,3.000e-04,3.2804,,
4505,3.000e-04,3.2412,,
4506,3.000e-04,3.2969,,
4507,3.000e-04,3.2779,,
4508,3.000e-04,3.2610,,
4509,3.000e-04,3.2716,,
4510,3.000e-04,3.2556,,
4511,3.000e-04,3.2395,,
4512,3.000e-04,3.2595,,
4513,3.000e-04,3.2879,,
4514,3.000e-04,3.2636,,
4515,3.000e-04,3.2377,,
4516,3.000e-04,3.2944,,
4517,3.000e-04,3.2422,,
4518,3.000e-04,3.2707,,
4519,3.000e-04,3.2681,,
4520,3.000e-04,3.2963,,
4521,3.000e-04,3.2843,,
4522,3.000e-04,3.2512,,
4523,3.000e-04,3.2484,,
4524,3.000e-04,3.2728,,
4525,3.000e-04,3.2848,,
4526,3.000e-04,3.2489,,
4527,3.000e-04,3.2752,,
4528,3.000e-04,3.2857,,
4529,3.000e-04,3.2969,,
4530,3.000e-04,3.2882,,
4531,3.000e-04,3.2749,,
4532,3.000e-04,3.2688,,
4533,3.000e-04,3.2950,,
4534,3.000e-04,3.2848,,
4535,3.000e-04,3.2925,,
4536,3.000e-04,3.2828,,
4537,3.000e-04,3.2763,,
4538,3.000e-04,3.3004,,
4539,3.000e-04,3.2871,,
4540,3.000e-04,3.2633,,
4541,3.000e-04,3.2673,,
4542,3.000e-04,3.2805,,
4543,3.000e-04,3.2836,,
4544,3.000e-04,3.2746,,
4545,3.000e-04,3.2879,,
4546,3.000e-04,3.3254,,
4547,3.000e-04,3.2568,,
4548,3.000e-04,3.2736,,
4549,3.000e-04,3.2853,,
4550,3.000e-04,3.2844,,
4551,3.000e-04,3.2559,,
4552,3.000e-04,3.2804,,
4553,3.000e-04,3.2746,,
4554,3.000e-04,3.2402,,
4555,3.000e-04,3.2830,,
4556,3.000e-04,3.3086,,
4557,3.000e-04,3.2997,,
4558,3.000e-04,3.2428,,
4559,3.000e-04,3.2684,,
4560,3.000e-04,3.2747,,
4561,3.000e-04,3.2496,,
4562,3.000e-04,3.2483,,
4563,3.000e-04,3.2599,,
4564,3.000e-04,3.3096,,
4565,3.000e-04,3.2200,,
4566,3.000e-04,3.2417,,
4567,3.000e-04,3.2642,,
4568,3.000e-04,3.2943,,
4569,3.000e-04,3.2753,,
4570,3.000e-04,3.2481,,
4571,3.000e-04,3.2261,,
4572,3.000e-04,3.2755,,
4573,3.000e-04,3.2676,,
4574,3.000e-04,3.3046,,
4575,3.000e-04,3.3062,,
4576,3.000e-04,3.2650,,
4577,3.000e-04,3.2584,,
4578,3.000e-04,3.3116,,
4579,3.000e-04,3.2684,,
4580,3.000e-04,3.2743,,
4581,3.000e-04,3.2752,,
4582,3.000e-04,3.2607,,
4583,3.000e-04,3.2718,,
4584,3.000e-04,3.2921,,
4585,3.000e-04,3.2695,,
4586,3.000e-04,3.2526,,
4587,3.000e-04,3.2822,,
4588,3.000e-04,3.2150,,
4589,3.000e-04,3.2782,,
4590,3.000e-04,3.2732,,
4591,3.000e-04,3.3077,,
4592,3.000e-04,3.2582,,
4593,3.000e-04,3.2806,,
4594,3.000e-04,3.2265,,
4595,3.000e-04,3.2407,,
4596,3.000e-04,3.2667,,
4597,3.000e-04,3.2379,,
4598,3.000e-04,3.2759,,
4599,3.000e-04,3.2607,,
4600,3.000e-04,3.2666,3.1662482023239136,
4601,3.000e-04,3.2707,,
4602,3.000e-04,3.2568,,
4603,3.000e-04,3.2649,,
4604,3.000e-04,3.2821,,
4605,3.000e-04,3.2919,,
4606,3.000e-04,3.2766,,
4607,3.000e-04,3.2910,,
4608,3.000e-04,3.2541,,
4609,3.000e-04,3.2982,,
4610,3.000e-04,3.2624,,
4611,3.000e-04,3.2896,,
4612,3.000e-04,3.2426,,
4613,3.000e-04,3.2823,,
4614,3.000e-04,3.2795,,
4615,3.000e-04,3.2885,,
4616,3.000e-04,3.2762,,
4617,3.000e-04,3.3228,,
4618,3.000e-04,3.2718,,
4619,3.000e-04,3.2776,,
4620,3.000e-04,3.2100,,
4621,3.000e-04,3.2589,,
4622,3.000e-04,3.2624,,
4623,3.000e-04,3.2252,,
4624,3.000e-04,3.2471,,
4625,3.000e-04,3.2976,,
4626,3.000e-04,3.2686,,
4627,3.000e-04,3.2366,,
4628,3.000e-04,3.2858,,
4629,3.000e-04,3.2316,,
4630,3.000e-04,3.2556,,
4631,3.000e-04,3.2876,,
4632,3.000e-04,3.2750,,
4633,3.000e-04,3.2610,,
4634,3.000e-04,3.2533,,
4635,3.000e-04,3.2551,,
4636,3.000e-04,3.2577,,
4637,3.000e-04,3.2595,,
4638,3.000e-04,3.2228,,
4639,3.000e-04,3.2879,,
4640,3.000e-04,3.2690,,
4641,3.000e-04,3.2586,,
4642,3.000e-04,3.2528,,
4643,3.000e-04,3.2079,,
4644,3.000e-04,3.2935,,
4645,3.000e-04,3.2405,,
4646,3.000e-04,3.2874,,
4647,3.000e-04,3.2065,,
4648,3.000e-04,3.2159,,
4649,3.000e-04,3.2343,,
4650,3.000e-04,3.2336,,
4651,3.000e-04,3.3118,,
4652,3.000e-04,3.2404,,
4653,3.000e-04,3.2602,,
4654,3.000e-04,3.2504,,
4655,3.000e-04,3.2753,,
4656,3.000e-04,3.2134,,
4657,3.000e-04,3.2302,,
4658,3.000e-04,3.2476,,
4659,3.000e-04,3.2937,,
4660,3.000e-04,3.2410,,
4661,3.000e-04,3.2401,,
4662,3.000e-04,3.2588,,
4663,3.000e-04,3.2723,,
4664,3.000e-04,3.2808,,
4665,3.000e-04,3.2598,,
4666,3.000e-04,3.2359,,
4667,3.000e-04,3.2830,,
4668,3.000e-04,3.2549,,
4669,3.000e-04,3.2440,,
4670,3.000e-04,3.2442,,
4671,3.000e-04,3.2518,,
4672,3.000e-04,3.2263,,
4673,3.000e-04,3.2584,,
4674,3.000e-04,3.2412,,
4675,3.000e-04,3.2892,,
4676,3.000e-04,3.2593,,
4677,3.000e-04,3.2528,,
4678,3.000e-04,3.2496,,
4679,3.000e-04,3.2880,,
4680,3.000e-04,3.2594,,
4681,3.000e-04,3.2902,,
4682,3.000e-04,3.2448,,
4683,3.000e-04,3.2792,,
4684,3.000e-04,3.2739,,
4685,3.000e-04,3.2301,,
4686,3.000e-04,3.2729,,
4687,3.000e-04,3.2363,,
4688,3.000e-04,3.2477,,
4689,3.000e-04,3.2758,,
4690,3.000e-04,3.2563,,
4691,3.000e-04,3.2365,,
4692,3.000e-04,3.2275,,
4693,3.000e-04,3.2332,,
4694,3.000e-04,3.2570,,
4695,3.000e-04,3.2380,,
4696,3.000e-04,3.2279,,
4697,3.000e-04,3.2440,,
4698,3.000e-04,3.2643,,
4699,3.000e-04,3.2468,,
4700,3.000e-04,3.2948,3.161258506774902,
4701,3.000e-04,3.2548,,
4702,3.000e-04,3.2539,,
4703,3.000e-04,3.2471,,
4704,3.000e-04,3.2832,,
4705,3.000e-04,3.2924,,
4706,3.000e-04,3.2724,,
4707,3.000e-04,3.2578,,
4708,3.000e-04,3.2297,,
4709,3.000e-04,3.2848,,
4710,3.000e-04,3.2607,,
4711,3.000e-04,3.2448,,
4712,3.000e-04,3.2804,,
4713,3.000e-04,3.2526,,
4714,3.000e-04,3.2377,,
4715,3.000e-04,3.2477,,
4716,3.000e-04,3.2655,,
4717,3.000e-04,3.1852,,
4718,3.000e-04,3.2425,,
4719,3.000e-04,3.2528,,
